customer_id,name,gender,past_3_years_bike_related_purchases,age,job_title,job_industry_category,wealth_segment,owns_car,tenure,building_number,street_name,postcode,state,country,property_valuation,recency,frequency,monetary,RFM_rank,Segment,LTV
1057,Laryssa Durdle,Female,73,48,Registered Nurse,Health,Mass Customer,No,5,7,Main Crossing,2065,New South Wales,Australia,12,49,4,5663.77,313,New Customers,4018.9491232876712
1058,Gretel Gionettitti,Female,37,30,Research Assistant IV,Retail,Affluent Customer,Yes,4,682,Spenser Plaza,3977,Victoria,Australia,6,117,3,2308.7200000000003,111,Hibernating,1486.4361643835618
1059,Chantal Plante,Female,68,49,Account Representative III,Entertainment,High Net Worth,Yes,6,1149,Riverside Parkway,2016,New South Wales,Australia,11,23,2,2449.81,411,Promising,845.6878356164384
1060,Vanda Boadby,Female,88,56,Associate Professor,Argiculture,Affluent Customer,Yes,13,1176,Pine View Lane,2112,New South Wales,Australia,11,188,6,9606.77,135,At Risk,4290.146602739726
1061,Anderson,Male,34,29,Speech Pathologist,Financial Services,Mass Customer,No,19,22,Sachtjen Avenue,2137,New South Wales,Australia,12,25,6,4056.76,432,Loyal Customers,2867.5180273972605
1062,Tish Mowett,Female,32,42,Junior Executive,N/A,Mass Customer,No,14,6,Pankratz Crossing,2228,New South Wales,Australia,11,3,6,7619.47,534,Potential Loyalists,6032.950219178081
1063,Terrence Geck,Male,22,30,Actuary,Financial Services,Affluent Customer,Yes,13,6988,Acker Crossing,2217,New South Wales,Australia,10,47,6,5833.22,333,Loyal Customers,3260.2106301369868
1064,Thornie Andrusov,Male,3,40,Librarian,Entertainment,Affluent Customer,Yes,8,9993,Mccormick Street,2223,New South Wales,Australia,8,140,3,5404.67,113,Hibernating,1229.0071506849315
1065,Chilton Ghirigori,Male,8,55,Quality Engineer,Financial Services,Mass Customer,Yes,8,7,Holmberg Circle,2018,New South Wales,Australia,9,80,6,4709.66,232,At Risk,2296.7656986301367
1066,Hailey Ricciardi,Male,45,22,Recruiter,Telecommunications,High Net Worth,No,12,7,Village Green Circle,3109,Victoria,Australia,10,167,3,2637.5299999999997,111,Hibernating,1083.9164383561642
1067,Berri Cotillard,Female,13,52,Engineer IV,Financial Services,Mass Customer,Yes,13,4044,Tennessee Parkway,2315,New South Wales,Australia,9,233,2,1854.93,111,Hibernating,559.02
1068,Frazer Searston,Male,5,22,N/A,Health,Mass Customer,Yes,3,4297,Emmet Lane,2170,New South Wales,Australia,8,5,14,14254.55,555,Champions,13395.371643835617
1069,Reese Titterington,Male,85,41,Web Designer I,Telecommunications,Mass Customer,No,15,6,Sycamore Drive,4053,Queensland,Australia,7,205,5,6910.5,124,Hibernating,2518.072602739726
1070,Albert Gomery,Male,5,22,Account Representative IV,N/A,Mass Customer,No,1,6,Barby Road,4300,Queensland,Australia,4,1,4,5754.66,513,Promising,4020.3789041095893
1071,Chrisy Miranda,Male,68,31,N/A,Retail,High Net Worth,No,1,37495,Summerview Park,2619,New South Wales,Australia,7,40,6,7958.68,334,Loyal Customers,6279.725589041096
1072,Curt Petrello,Male,60,60,Senior Cost Accountant,Financial Services,High Net Worth,Yes,8,3,Center Crossing,2452,New South Wales,Australia,3,47,3,3697.58,311,New Customers,2188.156931506849
1073,Elbertina Donne,Female,77,37,Associate Professor,N/A,Affluent Customer,Yes,7,19386,Burrows Way,2229,New South Wales,Australia,10,18,6,6454.889999999999,433,Loyal Customers,4598.003835616438
1074,Griswold Juett,Male,43,43,Accounting Assistant IV,N/A,High Net Worth,Yes,18,4,Quincy Trail,2800,New South Wales,Australia,3,17,8,9370.01,445,Champions,8728.228493150684
1075,Cullin Elcoate,Male,26,50,Administrative Officer,Manufacturing,High Net Worth,No,7,69881,Westport Parkway,2880,New South Wales,Australia,1,68,7,6623.97,243,At Risk,2758.475178082192
1076,Siegfried Trattles,Male,33,17,Pharmacist,Health,Affluent Customer,No,2,44,Ramsey Road,2515,New South Wales,Australia,9,10,12,14390.1,555,Champions,13483.326575342466
1077,Sheba Este,Female,8,62,N/A,Telecommunications,Mass Customer,Yes,18,12764,Raven Plaza,4020,Queensland,Australia,7,6,6,6570.4400000000005,533,Potential Loyalists,4068.272438356165
1078,Abe Pilley,Male,69,41,Executive Secretary,Manufacturing,Mass Customer,No,20,356,Petterle Way,2193,New South Wales,Australia,9,19,6,5117.1,432,Loyal Customers,4640.438630136987
1079,Dennie L' Anglois,Male,70,40,Nurse Practicioner,Manufacturing,Mass Customer,No,18,2827,Fallview Lane,2064,New South Wales,Australia,9,18,4,3829.1099999999997,412,Promising,2811.510904109589
1080,Monah Talbot,Female,70,18,Speech Pathologist,Property,Mass Customer,Yes,2,7,Del Sol Road,4220,Queensland,Australia,9,48,3,3133.43,311,New Customers,686.7791780821918
1081,Marga Cradduck,Female,25,32,Social Worker,Health,Mass Customer,No,16,5415,Basil Junction,2450,New South Wales,Australia,8,12,5,6119.719999999999,523,Potential Loyalists,4644.280657534246
1082,Guinevere Kelby,Unknown,90,39,Financial Analyst,Financial Services,Mass Customer,Yes,4,9,Warbler Court,4152,Queensland,Australia,9,48,5,4492.05,322,New Customers,2855.2208219178087
1083,Chadd Fowlds,Male,46,21,VP Product Management,N/A,Affluent Customer,No,1,847,David Hill,4035,Queensland,Australia,8,267,2,2418.19,111,Hibernating,258.3819452054795
1084,Serena Jagson,Female,54,23,Accounting Assistant I,Retail,Affluent Customer,No,8,24596,Hoepker Avenue,2322,New South Wales,Australia,4,5,10,11206.14,555,Champions,9087.71901369863
1085,Lucho Strafen,Male,4,42,Internal Auditor,Health,Mass Customer,No,8,75,Mesta Hill,4509,Queensland,Australia,7,65,4,2487.7000000000003,211,Hibernating,1369.938904109589
1086,Ezechiel Parnall,Male,84,28,Statistician IV,Property,Mass Customer,Yes,4,7258,Mandrake Terrace,3138,Victoria,Australia,9,14,9,8640.220000000001,554,Champions,7646.00290410959
1087,Lian Madrell,Female,39,38,Financial Analyst,Financial Services,Mass Customer,Yes,8,84741,Scoville Terrace,3029,Victoria,Australia,5,15,3,3535.79,511,Promising,2838.319095890411
1088,Andy Polgreen,Female,19,28,Design Engineer,N/A,High Net Worth,Yes,3,4328,Rowland Plaza,3441,Victoria,Australia,9,14,6,6230.39,533,Potential Loyalists,5411.05104109589
1089,Korney Hess,Female,90,29,Product Engineer,Property,Affluent Customer,No,12,332,Maywood Crossing,3136,Victoria,Australia,9,152,7,6202.85,143,At Risk,1920.334383561644
1090,Lorettalorna,Female,15,42,Computer Systems Analyst II,Telecommunications,Affluent Customer,No,17,6026,Graceland Crossing,2121,New South Wales,Australia,11,72,7,5882.43,243,At Risk,4609.246520547946
1091,Keith Housden,Male,19,37,N/A,Health,Mass Customer,No,15,0,Fremont Court,3023,Victoria,Australia,7,5,11,10303.810000000001,555,Champions,10049.743452054796
1092,Katlin Creddon,Female,56,82,VP Quality Control,Retail,Mass Customer,No,5,5515,Artisan Center,3337,Victoria,Australia,3,203,5,4893.719999999999,122,Hibernating,1957.4879999999998
1093,Clarita Penright,Female,63,21,Business Systems Development Analyst,N/A,Affluent Customer,No,5,0,Nevada Pass,2216,New South Wales,Australia,10,100,9,12492.4,255,At Risk,7495.44
1094,Shaughn Salters,Male,48,42,Dental Hygienist,Health,High Net Worth,No,19,6,Heffernan Junction,4074,Queensland,Australia,7,44,7,7255.12,344,Loyal Customers,6082.3745753424655
1095,Emelda Gerler,Female,2,59,Project Manager,Health,Mass Customer,No,6,4,Onsgard Center,2101,New South Wales,Australia,9,15,4,6916.039999999999,514,Promising,3865.4031780821915
1096,Jakie Mungham,Male,33,48,Software Test Engineer I,Health,High Net Worth,No,14,37,Division Way,2153,New South Wales,Australia,9,56,5,3865.37,322,New Customers,3060.525835616438
1097,Gwenora Grabbam,Female,71,49,Engineer II,Financial Services,Mass Customer,Yes,18,9623,Fisk Plaza,2164,New South Wales,Australia,8,77,4,4367.8099999999995,212,Hibernating,3171.149726027397
1098,Maure Crow,Female,99,28,Administrative Assistant IV,Financial Services,Mass Customer,Yes,12,9419,Homewood Way,2160,New South Wales,Australia,9,9,8,7594.29,544,Champions,7094.939424657535
1099,Jarrett Maffia,Male,12,42,Tax Accountant,Manufacturing,Affluent Customer,Yes,11,26349,Spaight Junction,2756,New South Wales,Australia,8,111,2,1248.96,111,Hibernating,865.7174794520548
1100,Cord Braundt,Male,59,35,Engineer I,Manufacturing,Mass Customer,No,15,1063,Forest Avenue,4510,Queensland,Australia,3,46,3,2767.35,311,New Customers,2175.9710958904107
1101,Haily McWilliams,Female,76,49,Senior Editor,N/A,Mass Customer,No,15,548,Dahle Lane,2075,New South Wales,Australia,11,114,5,6377.620000000001,123,Hibernating,3092.708876712329
1102,Stephana Puzey,Female,16,41,Recruiting Manager,Manufacturing,Affluent Customer,No,15,4,Barby Road,2647,New South Wales,Australia,3,22,8,8832.98,445,Champions,8252.181315068494
1103,Glynnis Sailor,Female,76,39,Financial Advisor,Financial Services,High Net Worth,Yes,20,258,Luster Court,2154,New South Wales,Australia,10,33,12,15447.92,455,Champions,13670.35112328767
1104,Jewelle Pincott,Female,82,58,Programmer III,Retail,Mass Customer,No,8,22669,Lien Center,2565,New South Wales,Australia,6,12,7,6458.3,543,Champions,5060.476164383562
1105,Sherman McCusker,Male,39,27,General Manager,N/A,Mass Customer,No,18,9,Autumn Leaf Court,2731,New South Wales,Australia,4,17,2,3965.4399999999996,412,Promising,2390.128219178082
1106,Sibyl Bigmore,Female,2,55,Software Consultant,Retail,Mass Customer,No,15,9,Superior Plaza,3185,Victoria,Australia,11,25,9,11078.470000000001,455,Champions,9166.295726027398
1107,Maridel Whitby,Female,70,43,Social Worker,Health,High Net Worth,No,18,86603,Dexter Road,2164,New South Wales,Australia,9,49,6,4394.39,332,Loyal Customers,3431.2360273972604
1108,Ginnie Farriar,Female,86,55,Dental Hygienist,Health,Mass Customer,No,17,8,Ridgeview Park,2323,New South Wales,Australia,5,13,4,1790.0,511,Promising,1324.109589041096
1109,Nestor Billingsley,Male,21,28,Web Developer II,Entertainment,High Net Worth,No,6,4754,Ramsey Junction,3130,Victoria,Australia,9,209,3,2411.02,111,Hibernating,429.35972602739724
1110,Lazar Cherryman,Male,73,26,Information Systems Manager,Retail,High Net Worth,No,12,9,Dayton Alley,3757,Victoria,Australia,7,18,6,7310.36,434,Loyal Customers,6609.366575342464
1111,Zach Maynard,Male,96,57,Director of Sales,N/A,High Net Worth,Yes,18,8,Carey Center,3284,Victoria,Australia,6,21,7,6922.7,444,Champions,3508.7657534246578
1112,Jarrett Chiplin,Male,25,36,N/A,N/A,Mass Customer,Yes,13,915,Thackeray Junction,2204,New South Wales,Australia,11,109,3,3589.44,111,Hibernating,491.7041095890411
1113,Dorie Willock,Male,45,25,Recruiter,Property,Mass Customer,No,6,515,3rd Road,2037,New South Wales,Australia,12,27,9,10999.37,455,Champions,8618.684438356166
1114,Evonne Southan,Female,96,41,Structural Engineer,Retail,Mass Customer,No,14,184,Roth Pass,4211,Queensland,Australia,7,65,4,4156.4,212,Hibernating,3382.0569863013693
1115,Merola Stutard,Female,33,47,Account Coordinator,N/A,High Net Worth,Yes,17,84,Porter Alley,2153,New South Wales,Australia,10,3,9,9270.03,555,Champions,6806.487780821918
1116,Tori Coche,Female,59,43,Assistant Manager,Health,Mass Customer,Yes,16,79494,Ruskin Circle,2527,New South Wales,Australia,9,8,3,4932.34,512,Promising,4567.48197260274
1117,Georgena Guilaem,Female,83,42,Quality Engineer,N/A,Affluent Customer,No,14,98,Schiller Junction,2747,New South Wales,Australia,9,137,9,7547.219999999999,154,At Risk,4507.654684931506
1118,Colline Coulman,Female,95,42,Sales Representative,Retail,Mass Customer,Yes,9,20519,Katie Circle,2152,New South Wales,Australia,8,39,4,3365.19,311,New Customers,2175.848876712329
1119,Lemmy Bennit,Male,43,41,N/A,Entertainment,Mass Customer,Yes,19,2273,Oneill Place,2118,New South Wales,Australia,11,99,6,10841.93,235,At Risk,5376.409123287672
1120,Jacquelyn Rowlinson,Female,87,37,Web Developer IV,Retail,Affluent Customer,No,12,3,6th Alley,2168,New South Wales,Australia,9,2,6,5386.26,533,Potential Loyalists,4677.929917808219
1121,Dione Raithby,Female,30,33,Registered Nurse,Health,Mass Customer,Yes,3,8548,Hanover Park,2067,New South Wales,Australia,11,8,2,2973.36,511,Promising,1784.016
1122,Gerladina Carney,Female,59,32,N/A,N/A,Mass Customer,No,11,4079,Lindbergh Center,3021,Victoria,Australia,8,27,5,4714.81,422,Potential Loyalists,3293.908356164384
1123,Dominick Downey,Male,50,55,N/A,Property,Mass Customer,No,13,338,Grasskamp Lane,2573,New South Wales,Australia,7,11,5,6742.5,524,Potential Loyalists,6465.410958904109
1124,Eben Threader,Male,36,52,Health Coach III,Health,Affluent Customer,Yes,9,355,3rd Drive,2118,New South Wales,Australia,11,45,3,3731.08,311,New Customers,3025.7525479452056
1125,Raff Everley,Male,25,27,Software Test Engineer III,IT,Affluent Customer,No,9,182,Esker Center,2759,New South Wales,Australia,9,30,5,3793.5699999999997,422,Potential Loyalists,2421.648794520548
1126,Atlante Sonley,Female,77,44,Executive Secretary,N/A,Mass Customer,No,14,48,Sheridan Road,3185,Victoria,Australia,11,20,4,4725.4400000000005,412,Promising,4401.779726027397
1127,Elly Ormshaw,Female,30,26,Physical Therapy Assistant,Financial Services,Mass Customer,No,8,1879,Mitchell Center,2206,New South Wales,Australia,10,137,4,5261.43,113,Hibernating,2205.4761369863013
1128,Kirsten Longman,Female,47,25,Financial Advisor,Financial Services,Mass Customer,Yes,8,81114,7th Place,4869,Queensland,Australia,4,27,5,5855.4400000000005,423,Potential Loyalists,2454.4721095890413
1129,Hercule,Male,2,40,VP Marketing,Entertainment,Mass Customer,Yes,9,1,Nevada Park,4226,Queensland,Australia,8,27,13,18349.27,455,Champions,13925.336410958904
1130,Juli Prine,Female,90,53,Sales Associate,N/A,Mass Customer,No,16,6,Buell Point,2062,New South Wales,Australia,12,118,5,6301.28,123,Hibernating,2313.346630136986
1131,Sigmund Barkworth,Male,16,61,VP Marketing,N/A,Mass Customer,No,15,4284,Debra Drive,4814,Queensland,Australia,3,54,8,10787.84,345,Loyal Customers,9014.496438356164
1132,Coriss Darkott,Female,99,32,Actuary,Financial Services,Affluent Customer,Yes,9,8,Hansons Street,3076,Victoria,Australia,7,45,9,10548.14,355,Loyal Customers,8236.218904109588
1133,Forrester McFetridge,Male,88,49,N/A,Manufacturing,Affluent Customer,No,6,7674,Roxbury Junction,4815,Queensland,Australia,4,18,7,9050.01,445,Champions,7240.008000000001
1134,Sullivan Scullion,Male,22,23,Administrative Assistant IV,Financial Services,Affluent Customer,No,3,771,Sugar Way,2076,New South Wales,Australia,11,4,6,6297.860000000001,533,Potential Loyalists,5245.34093150685
1135,Mireielle Avrasin,Female,60,37,Software Engineer IV,Financial Services,Mass Customer,Yes,11,1792,Judy Road,2539,New South Wales,Australia,6,165,3,3530.65,111,Hibernating,1005.9934246575344
1136,Ivan Blackhall,Male,72,40,Executive Secretary,Property,High Net Worth,No,7,92,Melvin Hill,2147,New South Wales,Australia,9,36,6,5600.86,333,Loyal Customers,4848.963726027397
1137,Jermayne Hryniewicki,Male,46,40,Business Systems Development Analyst,N/A,Mass Customer,No,18,592,Merry Lane,3184,Victoria,Australia,3,6,9,8092.31,554,Champions,6407.335863013699
1138,Elli Loxdale,Female,77,26,Statistician I,Retail,Mass Customer,Yes,5,6,Dapin Park,4503,Queensland,Australia,6,125,6,7506.16,134,At Risk,4647.649753424657
1139,Shellysheldon Wickey,Male,52,35,Editor,Manufacturing,Mass Customer,Yes,16,3,Holmberg Park,4127,Queensland,Australia,2,70,4,3684.36,211,Hibernating,2594.193205479452
1140,Deana Rathbourne,Female,32,31,Executive Secretary,N/A,Mass Customer,Yes,13,8587,Graceland Way,2206,New South Wales,Australia,10,7,13,16199.24,555,Champions,14956.558575342466
1141,Shannah Gritsaev,Female,70,36,N/A,Financial Services,High Net Worth,Yes,4,91,Messerschmidt Trail,3162,Victoria,Australia,11,134,5,4507.79,122,Hibernating,2272.4201643835618
1142,Michal Paiton,Male,95,19,Desktop Support Technician,Telecommunications,Mass Customer,No,2,5998,Bayside Terrace,2526,New South Wales,Australia,9,39,4,4828.39,312,New Customers,1785.8428767123287
1143,Goraud Boissieux,Male,64,62,Office Assistant IV,Health,Mass Customer,Yes,6,107,Moland Court,2579,New South Wales,Australia,5,5,5,7112.88,524,Potential Loyalists,6918.006575342466
1144,Damon Phelip,Male,73,21,Environmental Specialist,Health,High Net Worth,Yes,5,4439,7th Terrace,2177,New South Wales,Australia,9,18,7,9425.65,445,Champions,6765.80904109589
1145,Korella Begin,Female,80,52,N/A,Property,Mass Customer,Yes,14,2272,Dennis Alley,3165,Victoria,Australia,10,14,2,2382.7200000000003,511,Promising,339.456
1146,Hadleigh Birley,Male,88,25,Assistant Professor,Financial Services,High Net Worth,No,8,0,Scofield Plaza,3201,Victoria,Australia,4,74,2,2213.67,211,Hibernating,1449.4989863013698
1147,Tate Studholme,Male,71,49,Health Coach II,Entertainment,High Net Worth,Yes,9,51152,Brickson Park Crossing,2768,New South Wales,Australia,9,166,6,8766.869999999999,135,At Risk,4539.557342465752
1148,Inigo Ojeda,Male,60,30,Statistician IV,Financial Services,High Net Worth,No,5,4668,Coleman Street,2160,New South Wales,Australia,5,9,3,3426.09,511,Promising,3210.199397260274
1149,Ki Odo,Female,29,50,Developer III,N/A,Affluent Customer,Yes,14,8,Moland Junction,2148,New South Wales,Australia,7,189,4,5793.360000000001,113,Hibernating,2460.19397260274
1150,Bernelle Warwick,Female,64,42,Information Systems Manager,Financial Services,Mass Customer,Yes,13,1,Raven Junction,4502,Queensland,Australia,4,104,5,8439.82,124,Hibernating,5248.874356164383
1151,Brena Amburgy,Female,27,52,VP Product Management,Argiculture,High Net Worth,Yes,19,40570,Acker Alley,2166,New South Wales,Australia,9,76,5,5819.58,223,Hibernating,4528.111561643836
1152,Humfrid Ducket,Male,47,19,Business Systems Development Analyst,Financial Services,Mass Customer,Yes,3,893,Petterle Trail,4551,Queensland,Australia,10,25,8,9434.77,445,Champions,7392.723890410959
1153,Mirilla Lothlorien,Female,53,22,Desktop Support Technician,Health,Mass Customer,Yes,3,84,Monument Terrace,4127,Queensland,Australia,4,18,5,3306.2400000000002,421,Potential Loyalists,3052.6106301369864
1154,Chase Youd,Male,26,43,Research Nurse,Health,Mass Customer,Yes,20,103,Bay Junction,2222,New South Wales,Australia,11,132,6,3442.7799999999997,131,At Risk,2159.990739726027
1155,Janetta Hartrick,Female,73,23,VP Marketing,Property,Mass Customer,Yes,9,9618,Havey Place,2710,New South Wales,Australia,1,30,7,5342.13,443,Champions,4112.708301369863
1156,Breena Risebrow,Female,22,20,Marketing Assistant,Argiculture,Mass Customer,Yes,1,98,Veith Hill,4510,Queensland,Australia,3,41,4,5965.4400000000005,313,New Customers,3955.168438356165
1157,Saunder Camerati,Male,69,43,Research Nurse,Health,Affluent Customer,Yes,17,3058,Shoshone Lane,2090,New South Wales,Australia,12,86,7,7726.53,244,At Risk,4720.592301369863
1158,Butch Geertje,Male,85,32,Senior Quality Engineer,N/A,Mass Customer,Yes,19,7975,Browning Plaza,3038,Victoria,Australia,4,3,6,7962.85,534,Potential Loyalists,4385.021506849315
1159,Elbert Bridgement,Male,94,24,Librarian,Entertainment,Mass Customer,No,1,154,Cambridge Point,3551,Victoria,Australia,8,7,4,5803.34,513,Promising,2957.318465753425
1160,Trisha Nisuis,Female,98,52,Speech Pathologist,IT,Affluent Customer,No,10,3,Sachs Point,2250,New South Wales,Australia,7,164,3,3192.0099999999998,111,Hibernating,1539.16098630137
